"protein","logFC_pooled","P_pooled","adjP_pooled","logFC_meta","se_meta","p_meta","adjP_meta","I2","re_pi_lb","re_pi_ub","opp_wt_rel","wmax","lo_flip","lo_p_cross","is_candidate","same_sign","RE_PI_zero","high_conf","supported","site_driven","tier","note_hetero"
"P51693",-0.372610006499506,2.30050250944618e-16,1.47945316382484e-12,-0.411584322321913,0.0483939926351512,1.81808705480226e-17,1.81808705480226e-17,0,-0.506434804954906,-0.31673383968892,0,0.593281118128424,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O14594",-0.327440563303326,2.00609460725023e-15,6.45059720961312e-12,-0.344697087637578,0.04534008003191,2.90507103455073e-14,2.90507103455073e-14,0,-0.454821016914513,-0.233115750053282,0,0.51278542642272,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q5VWW1",-0.244076753930667,4.97523822096258e-14,1.06652523330035e-10,-0.253368999747079,0.0315453152292707,9.59700625880348e-16,9.59700625880348e-16,58.8309930095297,-0.416113790594698,-0.0780098255409715,0,0.530419575917783,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9BYH1",-0.166962575426785,2.49934163448868e-13,4.01831651284918e-10,-0.181834050590011,0.0234629259802083,9.20044436591255e-15,9.20044436591255e-15,0,-0.227820540483148,-0.135847560696873,0,0.653259089867624,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8IZP7",-0.164799517717113,3.30219360896824e-13,4.24728141985495e-10,-0.18875319306082,0.0210211903463425,2.72775529818117e-19,2.72775529818117e-19,62.0574445838285,-0.300336037484266,-0.0340663464363313,0,0.600372757642403,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O95502",-0.288334136035254,1.73032303125244e-11,1.85461790233074e-08,-0.31404361307811,0.0464108377644775,1.31843172857163e-11,1.31843172857163e-11,10.8162538093339,-0.405143592776968,-0.222960200507215,0,0.577961213586876,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8WXD2",-0.191100602828954,1.04465912412447e-10,9.59743261034919e-08,-0.201973435935631,0.0326035728825512,5.83497378493549e-10,5.83497378493549e-10,0,-0.265875264552758,-0.138071607318504,0,0.594415686146541,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q14DG7",-0.168446280521064,3.49662793826852e-10,2.81085178387561e-07,-0.18676674806833,0.0289354270508364,1.085016286098e-10,1.085016286098e-10,0,-0.243479142965255,-0.130054353171404,0,0.565770252761932,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q14C87",-0.195365374568848,6.37482352704337e-08,4.19095942971885e-05,-0.213037066781836,0.039053499227384,4.89712329904498e-08,4.89712329904498e-08,0,-0.289580518737771,-0.136493614825901,0,0.483931033517844,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O60911",-0.186711667713547,6.84543412958502e-08,4.19095942971885e-05,-0.211646256880141,0.0335059864058463,2.67259545144892e-10,2.67259545144892e-10,85.8601391199782,-0.500140241442892,0.184524111873392,0,0.627618595629283,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P58335",-0.18656047709658,7.66834146115481e-08,4.19095942971885e-05,-0.210124629610592,0.0380067936405502,3.22783323707062e-08,3.22783323707062e-08,75.266186287131,-0.695304741615608,0.152810503659994,0,0.591597426243349,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q99536",-0.2507353824957,7.82016998237074e-08,4.19095942971885e-05,-0.268222038555121,0.0426410742915041,3.17001991806381e-10,3.17001991806381e-10,0,-0.351797008428566,-0.184647068681676,0,0.512624100653769,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P52823",0.152934486662926,1.5291731605604e-07,7.56470199658766e-05,0.173063113482998,0.0298739605349901,6.90951781439772e-09,6.90951781439772e-09,74.9752483637163,-0.0584706714146825,0.374339823000531,0,0.580995983749941,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9H5V8",0.245757243169967,3.03082496045595e-07,0.000139223109433516,0.231670651008841,0.048754675228199,2.01650871262569e-06,2.01650871262569e-06,91.3758468129026,-0.719744486668724,0.872908907320717,0.151910920232752,0.570364381290093,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O60909",-0.0875748907003655,5.60046646101999e-07,0.000240110665405464,-0.09691102742035,0.0171545159760228,1.61101385018939e-08,1.61101385018939e-08,0,-0.130533260905572,-0.0632887939351283,0,0.610839358029897,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P19957",0.241685812827201,6.91232209363006e-07,0.000277832146150843,0.259976801538696,0.047840148314342,5.50178699691789e-08,5.50178699691789e-08,76.7614311348819,-0.128452333199545,0.655176936991168,0,0.592868912007797,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P23468",-0.161996897579921,7.40286659670525e-07,0.00028004608872595,-0.176600246870051,0.0343933937637339,2.8257312030439e-07,2.8257312030439e-07,0,-0.244010059953074,-0.109190433787029,0,0.491190705613845,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8IUL8",-0.17546302076965,8.08415227559758e-07,0.000288828796024267,-0.186600960117542,0.0393170605026124,2.07421589149675e-06,2.07421589149675e-06,0,-0.263660982680645,-0.109540937554439,0,0.539704151188135,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q96EE4",-0.131731253196645,1.34768968434101e-06,0.000456157492631421,-0.151973202354688,0.0295295451988606,2.65420294557676e-07,2.65420294557676e-07,0,-0.209850047424302,-0.094096357285073,0,0.551010273107984,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q99969",0.126002446266675,1.93263407676122e-06,0.00060825306484444,0.125054264572129,0.0306486519167112,4.49866425331371e-05,4.49866425331371e-05,73.9049669855335,-0.181527010535717,0.348560856181171,0,0.513568517766434,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P23515",-0.254557229188173,1.98620966595137e-06,0.00060825306484444,-0.279534069495603,0.0617214937000978,5.92752024225079e-06,5.92752024225079e-06,33.7204467808527,-0.545942777415753,-0.0611627996704165,0,0.588225239295942,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P55774",0.160845281128675,2.24509258718052e-06,0.000656281383098088,0.171718715050363,0.0390072146151323,1.07144078968708e-05,1.07144078968708e-05,58.9954033444986,-0.101263674544382,0.381110107247199,0,0.473414987277758,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P52758",0.212306938861285,2.37529764376896e-06,0.00066415387595992,0.213725897860346,0.0477229071076194,7.51777931025013e-06,7.51777931025013e-06,42.6330962844596,-0.0132674293613188,0.415204515497013,0,0.520555395615726,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P54764",-0.0965372181682519,2.49577666513004e-06,0.000668764155560469,-0.0994088037232895,0.0239678655768211,3.35998048827356e-05,3.35998048827356e-05,0,-0.146384957040156,-0.0524326504064228,0,0.510507118956147,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P01031",0.0776596940476366,2.67714320587131e-06,0.000688668318278337,0.0653057287627023,0.0235051093188525,0.0054633526961822,0.0054633526961822,0,0.0192365610450747,0.11137489648033,0,0.417322559761865,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9BRK3",-0.116772662384583,3.15779696415588e-06,0.000781068933711019,-0.124899218152162,0.0273255646222755,4.85905926827071e-06,4.85905926827071e-06,77.0109637460505,-0.488332953259315,0.130146207307058,0,0.573744742321616,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O60760",-0.162064654419349,3.3503223881288e-06,0.000797997158446529,-0.18075471180105,0.0377910812649776,1.72698805440064e-06,1.72698805440064e-06,0,-0.273584683247847,-0.0836116159760352,0,0.594459003905323,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O14683",0.330088564267596,4.65862955479217e-06,0.00106998738095959,0.359993946915176,0.077485369466819,3.38498174271705e-06,3.38498174271705e-06,13.0585319870243,0.107704803247364,0.640381417492667,0,0.560245370065401,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q01995",0.174348542846987,5.52144809184795e-06,0.00122442871305773,0.231323159538257,0.0395242601997193,4.83691280635843e-09,4.83691280635843e-09,93.547712830716,-0.762552758564144,0.842712137399517,0.0785305679339601,0.623608316966908,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"Q9H6X2",-0.144260236800059,7.31380909429715e-06,0.00156783687618083,-0.155094706800006,0.0326922947462851,2.09460967078833e-06,2.09460967078833e-06,68.3383939111765,-0.448496567361856,0.0800829978302064,0,0.570299289615833,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q6Q788",-0.168497233034032,1.17939770278092e-05,0.00244667955696262,-0.160951742400366,0.0379943417167405,2.27331321832036e-05,2.27331321832036e-05,45.5135545497258,-0.337734079736006,0.0289339915000942,0,0.562331888190419,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P23280",-0.234688957017068,1.37006714533545e-05,0.00275340681614134,-0.265607465987183,0.0576801899119004,4.128030384155e-06,4.128030384155e-06,69.0126634622592,-0.721720146251906,0.344315069923155,0,0.579411390620603,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P51671",0.165475403007974,1.96457428418872e-05,0.00373617665562881,0.149117526247687,0.0392618355304201,0.000145852216806112,0.000145852216806112,69.0197190258941,-0.141712437629514,0.373471790046703,0,0.536861899511455,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P05452",-0.0829432145254195,1.9788799399399e-05,0.00373617665562881,-0.0883949381699669,0.023767220198329,0.000199858330042277,0.000199858330042277,0,-0.134977833771325,-0.0418120425686092,0,0.470331159105337,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q99988",0.213653454475163,2.03337246069053e-05,0.00373617665562881,0.239420554935738,0.0546541833825044,1.18328720162141e-05,1.18328720162141e-05,84.1062749616057,-0.36652610784336,0.700006915194078,0,0.515171902253297,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9BTE7",0.143349827668639,2.3078556969849e-05,0.00412272777425275,0.156458217544045,0.0354914054897657,1.041654556218e-05,1.041654556218e-05,42.7354735047543,0.00816559771112269,0.333056085051354,0,0.578962477654449,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P01031|P13671",0.0808964049001562,2.67010507450172e-05,0.00457030478631101,0.0813633068775853,0.0224903235515734,0.000297229397795931,0.000297229397795931,31.4390782636826,-0.00814186489948354,0.162605863549506,0,0.50591024927172,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P36222",0.432779145402442,2.70053773720756e-05,0.00457030478631101,0.458959139667642,0.108438324729715,2.31165456049201e-05,2.31165456049201e-05,0,0.246423928653542,0.671494350681742,0,0.572131865250187,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P61769",0.305869367055273,3.18703292251215e-05,0.00525533557042965,0.344214035778763,0.0627668595669649,4.15793116255236e-08,4.15793116255236e-08,0,0.221034994331421,0.46737000730384,0,0.665886796367641,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q15517",0.168898489085747,3.46486024025878e-05,0.00557062905127606,0.176018234935132,0.043390710532434,4.97948098110599e-05,4.97948098110599e-05,0,0.0909740050279588,0.261062464842306,0,0.518345322124132,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P06756|P05106",-0.158333575896439,3.76466360905447e-05,0.00590501260239738,-0.170607731420245,0.0428740633035789,6.91254529699587e-05,6.91254529699587e-05,67.4262488569619,-0.544997424216529,0.116075472208765,0,0.46990257085479,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P08476",0.156224267593642,3.94575265161409e-05,0.00604169888155482,0.154014716011793,0.0422528137831564,0.000267312829300336,0.000267312829300336,48.375933132863,-0.0485839501867553,0.325867987549797,0,0.46964732342242,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"Q8N6T3",0.121428778058115,4.14770034515788e-05,0.00620322346970008,0.132667893074015,0.0314570935549288,2.47109352535129e-05,2.47109352535129e-05,36.3535082469497,0.0164230670977668,0.264405433159002,0,0.49681413478438,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"Q15053",0.0926485807542885,5.65897577169711e-05,0.00817470196874338,0.0897421570805279,0.0266167843720641,0.000747226392823941,0.000747226392823941,0,0.0375742183270138,0.141910095834042,0,0.489136688981376,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8IZS8",-0.114710517701223,5.72013043995416e-05,0.00817470196874338,-0.130430549519903,0.0297959248436701,1.20068902841626e-05,1.20068902841626e-05,0,-0.188829489099559,-0.0720316099402472,0,0.597133802320896,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P02649",0.180846857070556,7.93730737049019e-05,0.0110967008042657,0.184652217492016,0.0487297183962959,0.000151063703590161,0.000151063703590161,0,0.089143724458497,0.280160710525535,0,0.555605323512598,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q7Z5W3",0.24112027937115,8.18287255041383e-05,0.0111966071003641,0.242900063634077,0.0620070066759253,8.95461852770375e-05,8.95461852770375e-05,54.0235497316939,-0.063980790117649,0.589463086305984,0,0.596734888997796,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q6UXZ4",-0.138548339144359,8.50760840909913e-05,0.0113984228497743,-0.149211662600107,0.0359944236334101,3.39205436694863e-05,3.39205436694863e-05,0,-0.219773144356404,-0.0786533136571009,0,0.565206183472484,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O95825",0.187265462115464,0.000106722412740175,0.0140067721700421,0.189750844777396,0.0495032935152607,0.00012654087030516,0.00012654087030516,16.3807150136504,0.021329296202212,0.379076789171134,0,0.573299292201147,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q5UCC4",-0.0727917016755096,0.000112009945352623,0.0141485493317486,-0.07839582168578,0.0191092427706822,4.08695687495547e-05,4.08695687495547e-05,0,-0.11584924928815,-0.0409423940834104,0,0.634568345330583,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O43300",-0.116266535133025,0.000112202770318641,0.0141485493317486,-0.112963852166733,0.0308303153947802,0.000248257187165757,0.000248257187165757,0,-0.173390159972513,-0.0525375443609532,0,0.589468385208495,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P07196",0.131751421205983,0.000124575081037812,0.0151288941335908,0.140516311656809,0.0367786658982531,0.000133131218906755,0.000133131218906755,10.9799038352897,0.0307326275313305,0.24882047243205,0,0.473014752599222,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O75077",-0.130074599497293,0.000124682225016376,0.0151288941335908,-0.145135062896373,0.0350649290108546,3.48765650336145e-05,3.48765650336145e-05,57.2636537024621,-0.367234211893192,0.0242721411097701,0,0.549644391706864,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q92823",-0.106864467841672,0.000128339398068659,0.0152842716477694,-0.131896267756129,0.0368131146558723,0.000339851649180158,0.000339851649180158,0,-0.204048646640382,-0.0597438888718757,0,0.397688217852401,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9H4G4",-0.0970774567859613,0.000133203204126763,0.0155750873770765,-0.0997935176121072,0.0289081828906622,0.000556271525848918,0.000556271525848918,0,-0.156452514936302,-0.0431345202879122,0,0.503953708336471,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q96AW1",-0.126978237095207,0.000139603457093434,0.0160319612958549,-0.13193739971593,0.0324337503149857,4.74378089954018e-05,4.74378089954018e-05,0,-0.195506382216866,-0.0683684172149931,0,0.565657024189224,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8N3J6",-0.115116460478814,0.000150282131272071,0.0169555155475559,-0.106569031701169,0.0276251318321301,0.000114466458646099,0.000114466458646099,0,-0.160713295160315,-0.0524247682420228,0,0.591653633993065,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"O95998",0.138349081286437,0.000158908847174343,0.0176197033823827,0.137126160618061,0.0340711970223801,5.70493170230806e-05,5.70493170230806e-05,65.7304945482411,-0.100736530729566,0.329101102443878,0,0.510665289777741,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q5DT21",-0.127321010339088,0.000162977551696675,0.0176900743886555,-0.132034932418665,0.0358225841452765,0.000227984049778006,0.000227984049778006,60.4058845593456,-0.36466581827886,0.0471222751165404,0,0.584885963377793,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P78562",-0.101604067355937,0.000165045010623438,0.0176900743886555,-0.116740112903201,0.0264866054468919,1.04563323195842e-05,1.04563323195842e-05,0,-0.168652905651832,-0.0648273201545709,0,0.725476045543767,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Supported (underpowered)",NA
"P28799",-0.0868190104667595,0.000169434605416767,0.0178628515972988,-0.0945355839796781,0.0294265806261189,0.00131543221364185,0.00131543221364185,15.0874359281465,-0.152330302199456,-0.0367778699537593,0,0.613139872076874,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"A6NGN9",-0.11763266741142,0.000180591756212592,0.0187320255516642,-0.131440416566359,0.033540146102523,8.89546907534879e-05,8.89546907534879e-05,39.3265921056648,-0.241880374684491,-0.0337185381315968,0,0.505093652653664,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"P29120",-0.0976583422621042,0.000192440074575916,0.0196421104117878,-0.0993762689439255,0.0244742764487452,4.89808559530525e-05,4.89808559530525e-05,47.0865723618349,-0.232182879544514,-0.00208615141260378,0,0.719265012849281,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)",NA
"O43264",0.109633412556846,0.000195474275595462,0.0196421104117878,0.110430844360526,0.0310671218521096,0.000378570603586022,0.000378570603586022,70.9101087120764,-0.0794945092605894,0.324184056912419,0,0.507286707641726,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q9Y2C2",-0.0891175884627582,0.00022596397943009,0.0223565284879217,-0.0887025205230737,0.0219101640937173,5.15547619570253e-05,5.15547619570253e-05,0,-0.131645653042122,-0.0457593880040251,0,0.613072066644234,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P17900",0.10933767833985,0.000243811803755559,0.0237568743932121,0.133814951881983,0.0265959042834384,4.86880588626953e-07,4.86880588626953e-07,64.2526171164837,-0.121468106728506,0.305423025960295,0,0.678244628963563,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P08476|P55103",0.121651209016471,0.000260641909837188,0.0250177331666113,0.084347876217818,0.0342841141260144,0.013883592590417,0.013883592590417,74.4453902726669,-0.150191521192084,0.40406648251936,0,0.557643611137922,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q2UY09",0.100018251874427,0.000267525131780192,0.0253007959188002,0.12116605673177,0.0268276678545885,6.28823429446622e-06,6.28823429446622e-06,84.6199187859649,-0.184085912319138,0.347494801588558,0,0.56876135953044,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"P07451",0.181611267383219,0.000310239574917621,0.028915227627467,0.20787712789876,0.0493912799161887,2.56750996392264e-05,2.56750996392264e-05,39.0113512219187,-0.0229606139720309,0.430887810732218,0,0.548159435027653,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P07858",0.101988943111658,0.000317426805598646,0.0291624540972127,0.109871751569114,0.0308563109678608,0.000369790545768394,0.000369790545768394,0,0.0493944933763382,0.170349009761889,0,0.474419284693084,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P10646",0.0782803739917548,0.000342577019794018,0.0309974861249427,0.0614641741232864,0.0251143123224248,0.0143900490114855,0.0143900490114855,30.1967686715082,-0.0194149061234166,0.140074538891101,0,0.526748820423171,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","RE PI spans 0 (magnitude)"
"P60604",0.0855522173660453,0.000347040740319682,0.0309974861249427,0.0995525240878955,0.0282127571754225,0.00041770873592634,0.00041770873592634,0,0.0442565361194934,0.154848512056298,0,0.490206556296286,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9UBR2",0.0987941895446033,0.000377333207195668,0.0332415048695252,0.0973635341868955,0.0285607923400185,0.000652032111417331,0.000652032111417331,0,0.0413854098305319,0.153341658543259,0,0.603546606871225,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Supported (underpowered)",NA
"P36269",-0.073905086374892,0.000390333571547127,0.0334713481184478,-0.0880130978552874,0.0214902696223554,4.2128373036609e-05,4.2128373036609e-05,0,-0.130133252333159,-0.0458929433774156,0,0.57322860281516,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9UPQ9",0.102236869968255,0.000390351595223695,0.0334713481184478,0.0961038123311903,0.0321166854649286,0.00276854246190295,0.00276854246190295,27.2820320457305,-0.0154680579829326,0.225539506124591,0,0.617889889312576,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Likely site-driven",NA
"P10721",-0.118177525266591,0.000402503589406389,0.0340592182035854,-0.120517519327473,0.0342249146884278,0.000429373672124627,0.000429373672124627,54.9497159363992,-0.276393253086207,0.079241901382744,0,0.543309773870076,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"O95633",0.0968976762519415,0.000417211878706794,0.0348453193761479,0.119443988354195,0.0287689668675769,3.29820789095358e-05,3.29820789095358e-05,83.9110101202062,-0.285012902836613,0.396120056732665,0,0.554120841871627,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q13361",-0.115905831801763,0.000429805464644554,0.0350559160473981,-0.128316969391767,0.0338309003396442,0.000148902606971951,0.000148902606971951,0,-0.194624315622034,-0.0620096231615005,0,0.57779997447468,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q9NZC2",0.128337568138076,0.000435509524602894,0.0350559160473981,0.144705307017293,0.0368773593432004,8.71049684236308e-05,8.71049684236308e-05,71.4055796378819,-0.190693984896065,0.379276489344575,0,0.59641442071692,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
"Q00796",0.189260980256455,0.000436086655853187,0.0350559160473981,0.187546901772898,0.05274838006252,0.000377259952995999,0.000377259952995999,0,0.0841619766075279,0.290931826938267,0,0.531233935551044,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"P05019",-0.120533903369028,0.000446697762696637,0.0352326832543391,-0.122319633693183,0.0339827732316034,0.000318878649821143,0.000318878649821143,0,-0.188924645321917,-0.0557146220644486,0,0.595985502147331,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"High-confidence (meta, concordant)",NA
"Q8IYJ0",-0.115117917237468,0.000454570239136351,0.0352326832543391,-0.119788428170162,0.0313580822002453,0.000133442112785037,0.000133442112785037,56.2053670922262,-0.31878321474341,0.0275576223269522,0,0.621699185345086,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"High-confidence (meta, concordant)","high I2 (magnitude)"
